,lon,lat,variable
8707,-100.98583742934338,35.52478032544389,3
8708,-96.88530503735964,31.470100911226638,2
8709,-72.40309218702949,43.50141036793117,2
8710,-84.21993273454001,40.35118909603745,2
8711,-84.78000245324287,41.46838553669153,2
8712,-77.83177130596023,40.26256984376968,2
8713,-119.32798679481002,36.461093350434,1
8714,-111.12113083185037,43.85764859766961,2
8715,-84.88053391870972,35.34055025029929,2
8716,-107.0997099308354,37.29408308475781,3
8717,-82.65356596654041,30.010283855558924,2
8718,-70.88935773575712,42.73884787950404,1
8719,-70.75659103089747,43.15836619949408,1
8720,-116.88127041739826,43.57787470182816,1
8721,-80.95091813832474,35.65131668150757,2
8722,-96.10972257859504,29.3188511931677,2
8723,-92.015222056461,29.995580445083306,2
8724,-85.3114231937429,44.11926579154179,2
8725,-156.45720209462667,20.733201580540804,3
8726,-92.44025373151028,39.40354984189271,3
8727,-111.04934004384202,45.675356744657854,3
8728,-84.64348489220406,30.7028847103738,2
8729,-84.73210815231333,43.56996999377789,3
8730,-122.8862973842461,46.183412779698735,1
8731,-97.99436591546534,34.65352385346266,2
8732,-119.8794572918974,46.322648903442726,1
8733,-95.36620920282716,30.365343725543045,1
8734,-107.80347367814646,38.96736055499459,2
8735,-84.21442542308179,43.613361190949625,3
8736,-81.589888371257,31.35279502039013,1
8737,-85.17868372169183,40.88826098092864,1
8738,-75.58770552303724,40.447681856984254,1
8739,-86.02589382271273,42.63528355746748,2
8740,-84.21587742407989,30.78412748422643,3
8741,-79.51241321624002,40.06982639063334,1
8742,-90.84133316914296,39.34860251028302,1
8743,-84.35145055267692,41.28887568256297,3
8744,-78.29281964347777,42.869249833050986,3
8745,-83.41519163325361,40.44821280874367,1
8746,-72.12919380337178,41.71662361233775,3
8747,-76.58936731398934,35.80354362945224,2
8748,-83.9914316944753,39.36365818608573,2
8749,-90.03705365909417,38.44712436908493,1
8750,-98.28404446759092,29.502538137579357,1
8751,-88.75838532264008,39.162758405571054,2
8752,-85.81950154828088,31.289559579100025,3
8753,-84.4664029718362,37.90347463329651,1
8754,-87.65767801933352,39.09884128558426,2
8755,-87.97271581168341,35.262678240815994,2
8756,-78.95873572035563,33.88088722370646,1
8757,-76.04209490957763,42.96044054947558,1
8758,-98.5383892212836,33.02668792895298,2
8759,-83.18272795594642,37.77763612904663,2
8760,-120.58906781735804,42.23518723154236,2
8761,-75.79806891250124,40.38545444509533,1
8762,-90.61214877250409,30.783573720452644,1
8763,-75.16044165190972,38.39619503097501,3
8764,-81.60985076713449,29.616283443327458,3
8765,-99.37383069231542,38.90355075158142,3
8766,-115.72848188552548,43.16923691306256,3
8767,-86.63002798052469,40.35369585894669,2
8768,-91.61525674297468,41.73423244042038,1
8769,-78.77789044034711,40.18232644600823,2
8770,-83.30134747078078,35.238465585048466,2
8771,-104.3664480944076,36.91110294128109,3
8772,-81.12316111830621,40.70178141083053,1
8773,-74.73874257686798,40.69552482749053,1
8774,-71.08865871886952,44.19763991079679,2
8775,-86.59002537439487,30.86817658751565,1
8776,-80.52730647138343,27.426346206643256,1
8777,-97.2655445434452,33.05431822834356,1
8778,-92.6390439047095,32.50580059712259,3
8779,-119.91135650320952,38.9564209886658,3
8780,-102.46791517401611,31.90568869717123,1
8781,-92.6378114513605,32.48129417797677,3
8782,-87.06251980278958,45.85847919901803,3
8783,-79.90719967305519,40.78921247591367,1
8784,-102.99956997155115,41.14028814196441,3
8785,-80.1260140105029,34.429783888363275,1
8786,-75.94708508909414,40.797600547793344,3
8787,-81.79199845795885,32.40352891545281,3
8788,-94.47983866809824,31.78833723503584,2
8789,-79.37735657994044,36.17305093390298,1
8790,-79.44408192483075,35.18905511078789,3
8791,-79.20491247449523,35.30016466805967,2
8792,-82.66127598102733,38.14333471949322,2
8793,-83.05746813817589,41.30651450457376,2
8794,-81.478584692109,31.55261811985809,1
8795,-84.130594339254,31.463276329737678,1
8796,-75.04723885572727,39.61649947473831,1
8797,-116.565785882075,46.70300404945576,2
8798,-78.9058981449396,38.79542250721681,2
8799,-83.51787002927954,36.72968367135508,2
8800,-76.80212462448192,34.73072751812402,3
8801,-85.32329154418436,41.54542668579576,2
8802,-94.00286901188107,38.36953005635196,2
8803,-82.31545529884521,40.62156925146599,2
8804,-104.8250658817429,35.24044396569621,2
8805,-87.39713390792643,37.04384776422821,1
8806,-77.57331851207094,35.26773607643227,3
8807,-85.93382504833556,37.28366010706268,2
8808,-85.50047751273227,40.7426065502654,2
8809,-86.18200671427606,39.6805584915167,1
8810,-70.12561636702918,44.199172796296345,1
8811,-75.30217968243608,40.7105400173032,1
8812,-77.35645498642289,42.38369229979806,3
8813,-90.8838500711642,33.3955882630816,3
8814,-89.97800360850692,36.61042777886957,3
8815,-84.07902882910912,36.89315351675108,3
8816,-86.24095214587427,43.5129202054782,2
8817,-85.70754332995065,30.57724092982047,2
8818,-75.7356830755849,41.51010669927442,1
8819,-75.95124637313283,36.44557951626134,1
8820,-91.94657585276238,35.401182448291216,2
8821,-90.01778916622382,34.831359306058694,1
8822,-84.87112101799943,34.312659666411705,1
8823,-91.22903261190602,39.321287530262246,3
8824,-78.46405036593782,33.92014527413926,1
8825,-93.47893841810084,39.04329997593344,2
8826,-95.61815398331022,41.816488301925816,1
8827,-78.6789729405931,38.50702315923752,2
8828,-71.8218747194721,43.46087816479537,2
8829,-75.37107120871511,41.31596521835041,2
8830,-77.08556795057811,34.67313734065911,2
8831,-83.59514479797555,33.960024754551206,1
8832,-116.69968497779962,39.5957303602126,3
8833,-89.15841807994794,32.92337197954107,2
8834,-75.88794288264566,38.1288238289448,1
8835,-78.69615039204236,40.45915602599374,1
8836,-90.12805263205168,32.17032089461666,1
8837,-83.78852384150774,42.84099473955182,1
8838,-97.09765368190492,27.814582040356264,1
8839,-80.28711581801406,33.44545243508523,2
8840,-82.24069117567733,29.98438762412137,2
8841,-87.7221885628135,35.91359917520982,2
8842,-122.82355231358724,47.60079232512376,1
8843,-70.07256162402587,44.16352907598848,1
8844,-89.14276932830681,40.996108990669214,1
8845,-93.37591239548908,36.60755351600114,2
8846,-92.3335750932401,33.63577987203999,2
8847,-88.00263867726464,43.89361158025672,3
8848,-92.13054962492204,31.76078832486398,3
8849,-97.2217238271634,32.47782675046881,1
8850,-79.04030455798669,38.05808248709487,3
8851,-91.88262942515335,42.28775503622111,1
8852,-97.36564930069532,26.32674270590162,1
8853,-79.04965260191257,35.984017592146806,1
8854,-106.44968877278548,32.038157714758015,1
8855,-110.13179997167516,33.577548646507815,3
8856,-81.12052911337184,32.41408227800415,3
8857,-122.688785142005,46.60050782747885,2
8858,-121.00263538382636,39.05428294030044,1
8859,-122.8279392605641,47.51483035725867,2
8860,-92.44292565396702,41.01651853163678,3
8861,-95.86288893259476,46.72009536771835,2
8862,-99.80139803263734,31.818776107861694,3
8863,-76.7552154437443,34.720508594150544,3
8864,-88.28887362701239,36.04966047897349,2
8865,-114.03287609158372,34.14343575339511,2
8866,-97.60536377509696,47.82576864710779,1
8867,-87.81320011775821,34.17554432270769,2
8868,-77.65791805077075,35.31983537597146,2
8869,-94.8661454005026,38.92379191674269,1
8870,-82.97218078263461,41.299884891044165,2
8871,-121.23052582735455,38.99442548660432,1
8872,-98.24994872551063,30.65237499573997,2
8873,-109.57921962544393,40.40613918902346,3
8874,-83.21731725504041,34.38374899705427,2
8875,-75.5093862689217,38.39470315314279,1
8876,-92.42697264486472,41.04126314365335,3
8877,-81.26950955699147,32.30184909574605,1
8878,-81.93476224929991,35.30167447231337,2
8879,-83.03531429158878,39.30937219721313,3
8880,-100.44157331970052,48.82306806795828,2
8881,-96.12562780649782,29.272049848053136,3
8882,-98.39911483743975,40.61659206132582,3
8883,-86.0217212840054,40.38827013384607,1
8884,-80.86817701776178,33.44156795529396,3
8885,-85.67304885027775,34.07348568856898,2
8886,-86.7661403799415,40.75483538176504,3
8887,-94.6494837746842,31.6039300333926,3
8888,-95.65372724420766,36.39424466868359,1
8889,-83.27578929525298,43.14608343730969,1
8890,-86.08883291761035,43.02301953033795,1
8891,-94.4683315388716,44.308803397294014,3
8892,-95.61887707037144,33.144373632087195,3
8893,-89.44436457402962,41.85417968442339,3
8894,-114.22217179051708,34.53548662941762,1
8895,-75.79216414174189,40.62910616893149,1
8896,-77.30785137789046,35.82637025975338,2
8897,-92.3539230094978,34.53557074702866,1
8898,-89.18082154235117,37.68324039571112,3
8899,-72.85661747210973,44.99284269608294,1
8900,-87.53179278235947,30.292456997402287,2
8901,-79.31687350728384,41.798318163111546,3
8902,-121.26778402161028,47.87954289919392,1
8903,-98.48997640389662,26.28163973822304,1
8904,-117.23537836906908,33.75571487430494,1
8905,-80.99545641967995,35.43616710622599,3
8906,-77.87090864124796,42.1983388046034,3
8907,-89.44925084031539,38.10555244238444,3
8908,-84.25797022590623,43.62277635541178,3
8909,-72.37124370411748,43.6704688230528,2
8910,-89.64695869670209,42.25918310157265,3
8911,-84.77143434944225,35.37927762891278,2
8912,-94.57724269408324,45.5468680940742,1
8913,-98.46284360514709,26.480613192080902,1
8914,-84.29368656648957,37.5707970193915,3
8915,-76.2913347932892,43.29241527248812,1
8916,-90.25453846101564,39.74594931511569,3
8917,-81.20141608552565,36.22102326705559,2
8918,-85.63335264508143,33.655516450770044,2
8919,-83.52746698612542,41.50549673189175,1
8920,-80.52414545230633,33.31502271040394,1
8921,-68.56392341725092,47.20386882078205,2
8922,-82.68374894530447,36.23769191141099,2
8923,-87.49371404696964,41.22393462603888,1
8924,-81.37843238809737,40.065216168432215,2
8925,-77.64649742667136,39.4474171436936,1
8926,-89.24694579949896,33.13522894474604,2
8927,-91.05990019386556,34.66757971895577,2
8928,-81.41098352794093,39.2524512407196,1
8929,-98.5883707150158,29.210998227685284,1
8930,-79.47099708165653,36.22242544623284,1
8931,-67.86167961490439,45.8548757796826,2
8932,-76.55549883849844,39.96254986523367,1
8933,-99.9264609916458,37.73589520658527,3
8934,-75.5896015327144,41.08702569607358,3
8935,-89.00337380469311,40.03689933461714,1
8936,-122.639825553758,45.18866304601302,1
8937,-155.9612843237675,19.60352998590712,3
8938,-111.36544926818816,44.96750266552504,2
8939,-91.85581942605307,29.9214991039732,2
8940,-89.36282075940963,40.96242175495758,1
8941,-84.82297645441734,41.76963590400303,2
8942,-92.24813530636868,38.779492458140446,1
8943,-92.18822971126802,30.899805471761635,3
8944,-102.50999808250208,43.70543515640753,1
8945,-81.88830998604664,33.189003167836944,1
8946,-92.6686528229516,31.81618194305701,2
8947,-114.32400217542404,42.54818287337798,2
8948,-94.3925788845356,44.88723131714375,3
8949,-89.14385967787554,32.4791270316309,2
8950,-81.6232953647471,29.458588851731733,2
8951,-80.39844266790183,35.7570115712946,3
8952,-93.04867228226604,35.16822940813735,3
8953,-87.33444828090552,37.32393313377587,2
8954,-94.96936654030029,32.236166823267254,1
8955,-87.17632844880033,36.22475763807703,1
8956,-118.16521784624858,35.86826600942178,1
8957,-111.7313757858022,33.75331971430313,1
8958,-87.17840913974229,36.478365890417294,1
8959,-91.91496066900206,40.41436692995679,2
8960,-77.9474811509697,34.26649219486753,1
8961,-95.83675806968684,32.178071707213874,2
8962,-104.40432395191256,32.58515751116418,2
8963,-84.61123178962306,37.11205250481337,3
8964,-84.59896299523601,42.96284368230158,1
8965,-85.15482078131535,31.853106621414064,3
8966,-85.21061440930295,44.74041007553125,2
8967,-80.25218131308148,34.932214342125945,1
8968,-93.11283158477424,38.58413605659076,2
8969,-84.89494599794949,36.5801556635023,2
8970,-78.91754942856505,39.89461993860147,2
8971,-121.56043076612885,39.296322624044144,1
8972,-92.24364817320348,34.20298252363882,1
8973,-121.32504815761102,39.01242595761708,1
8974,-80.11443140491447,35.87548450180029,3
8975,-93.36850666725068,36.815441201076574,2
8976,-75.53369471861406,42.54818415155394,3
8977,-75.91595133885892,39.56732180649353,1
8978,-95.48440893285132,42.440506064288165,2
8979,-94.95315960435624,30.46330008601616,1
8980,-88.08731277280407,36.07689299205632,3
8981,-95.91575425906612,36.73958375935348,3
8982,-115.307850675916,41.52375484947514,2
8983,-83.09319846583139,40.58666172859512,3
8984,-77.98408602520297,42.97465321077166,3
8985,-89.04963654889113,34.46789187585686,3
8986,-86.12528288739261,42.36558720729853,1
8987,-84.99510431076422,38.99174433570951,1
8988,-121.64616764769282,36.87283494328939,1
8989,-104.9819222207542,38.97246508602783,1
8990,-92.38604828316916,45.02869618026184,1
8991,-84.06032579670357,41.03881011494766,3
8992,-91.81820149106248,33.93591933214789,1
8993,-84.61410622675075,37.79288112427088,2
8994,-86.63141291274215,39.76885357174911,1
8995,-82.99080292443291,40.48805895858311,2
8996,-77.68381182486586,36.81330451328838,2
8997,-97.94285030974495,30.891056716369285,2
8998,-81.59980761825804,28.159618415463093,1
8999,-120.9507528741707,38.9320024413248,1
9000,-88.82394536379371,34.337523754496864,3
9001,-86.54931500023484,31.02611720872274,2
9002,-91.28361327379216,30.35827740076659,1
9003,-95.76085859288412,43.25378368999269,2
9004,-83.27305623611811,32.9679219366878,2
9005,-113.80251680536357,42.53362418439984,3
9006,-91.53312681916296,29.821406101665485,3
9007,-80.57174442755417,35.53034514268447,2
9008,-87.97954823691873,30.65907273090949,3
9009,-75.73668371878351,44.24126588488248,2
9010,-74.20929468093192,42.93273891550819,3
9011,-85.05171400589843,31.027863652255203,1
9012,-90.18019434206384,30.928874149545354,2
9013,-90.06021233901971,34.00229570949406,3
9014,-81.73409468936804,35.10027319160645,3
9015,-82.56005095016972,35.2281613712502,1
9016,-121.21315885261752,39.29836348881693,1
9017,-82.06927806997793,33.053394611748914,1
9018,-75.12352349121524,39.34984126691543,1
9019,-88.86201133827949,42.12218396345859,1
9020,-83.37782186311873,36.27838842369946,1
9021,-87.89959810573161,33.378493149715865,2
9022,-75.45515756477057,44.71652919384997,3
9023,-82.61842040806758,35.26062157565252,2
9024,-115.26497452357162,47.55458907553621,2
9025,-84.6561129891415,38.35023281059061,1
9026,-74.06748530795431,41.38741314828824,1
9027,-86.57932165436092,38.33338353816168,2
9028,-70.36249490671759,43.91947376879648,1
9029,-79.77134829665582,39.43098969174887,1
9030,-90.14455893900416,38.97866484006278,1
9031,-96.05079219919816,33.53904724492932,2
9032,-81.8665937688319,30.591940171582184,1
9033,-122.80785808412148,38.45087816546256,1
9034,-75.11975346491194,39.33602215966636,1
9035,-81.45615939018832,40.888015040400624,1
9036,-114.68648769523278,47.96860674027895,2
9037,-71.13166075994128,44.07484560109101,3
9038,-81.91314658854839,28.944747433554763,1
9039,-80.23146921929047,34.631038086559045,2
9040,-85.7236380516506,37.77990050508664,1
9041,-100.79159693482316,41.1249700148923,3
9042,-82.23884799688213,40.28924393521893,2
9043,-83.73638286393225,31.146060029479766,2
9044,-83.94208695928012,37.78109556873148,3
9045,-93.6713768896389,31.54263114061439,2
9046,-98.74194419670926,34.854527116601275,1
9047,-122.40723254063464,39.09911000376392,3
9048,-86.53139474876528,34.83013693790463,1
9049,-72.6133894785432,43.34933292748453,2
9050,-88.96130806009333,43.974795374672254,3
9051,-71.97659560500621,42.663766325442616,1
9052,-90.00902650814844,31.08991572758392,2
9053,-91.32968153349408,46.10240301399483,2
9054,-91.92181082988884,34.56769337934017,1
9055,-94.7836787403568,40.33401462868584,3
9056,-111.76271200355173,32.57163974250464,1
9057,-86.45253159558392,34.99715877120153,2
9058,-93.3111880312778,36.595807671755175,3
9059,-76.63304887395724,39.67770499179975,1
9060,-114.94380230466145,39.0522307260716,2
9061,-123.10959364862288,40.45511856317686,2
9062,-82.4288689743263,29.159966695182003,1
9063,-83.29368313598074,43.15746481447895,1
9064,-77.42113488275297,42.93450964298516,1
9065,-95.47007876021276,33.62804813253279,3
9066,-84.8719135653112,41.82421524239463,2
9067,-104.37751586150534,32.839406283684255,3
9068,-85.1450722375201,42.007969224594056,2
9069,-90.83466073955556,30.00186870488644,2
9070,-94.86036964629216,32.30907487288786,1
9071,-85.27007706955115,44.2781241132225,2
9072,-87.68092792162463,30.434157834231645,2
9073,-92.12949351085209,35.411694644458045,2
9074,-97.57811619663008,30.98419897257233,1
9075,-93.7205622598388,44.59652478197994,1
9076,-80.95428144326571,37.21949561298838,2
9077,-97.35623957514308,28.954917673255743,2
9078,-78.60836820688857,36.03832313870445,1
9079,-80.83833433605176,39.771211944607415,1
9080,-82.5639951502334,33.37721961470319,2
9081,-80.05800338657842,36.19809961210439,1
9082,-72.19595397109902,43.51825133472538,2
9083,-80.55166763645376,40.8444725044577,2
9084,-104.02408614698416,38.49106332119238,2
9085,-122.56224348008269,45.370095372806944,1
9086,-154.93746190753237,19.58735649296525,3
9087,-95.48601644389592,30.796552490075072,2
9088,-89.51724929049126,41.89150447328565,3
9089,-84.52555415271183,30.835367840494573,3
9090,-97.21835979241789,33.12437949601041,1
9091,-94.5255270329209,43.339697707603285,2
9092,-74.57377890644062,41.32122539042591,1
9093,-77.99044662224064,39.23901198238893,1
9094,-89.65538505307661,30.53320409030677,2
9095,-89.62167451900716,37.53025888299472,1
9096,-101.74029661765186,39.37803849093898,3
9097,-83.68420488521176,43.091526166165146,1
9098,-91.78862798853844,37.94231633286333,3
9099,-122.58044157359508,47.90211629977196,1
9100,-122.37086228958188,38.50166277414576,1
9101,-81.87324437922065,40.2690494896449,3
9102,-76.22535712624943,43.292267787308,1
9103,-95.77671982875522,32.17605447040555,2
9104,-84.6163975906359,41.25358744893944,2
9105,-89.72353976095019,31.614836043832103,2
9106,-96.01019128870976,29.396415247591477,3
9107,-86.01465118248083,39.65245499188971,1
9108,-96.76675847296252,44.317077235794585,3
9109,-81.75546480166531,34.928917547898614,1
9110,-80.06978753410543,39.90558126852649,2
9111,-112.18754629634886,34.906290071176365,1
9112,-94.18650090721977,42.50971057780039,3
9113,-70.79549775605818,43.77568297726253,1
9114,-82.71864689614829,30.28481260817719,2
9115,-76.84235107753311,42.01953912736004,1
9116,-77.91894287975632,40.25780893631398,2
9117,-112.26102922522284,40.06010619009844,1
9118,-80.83231368108358,38.22483571857743,2
9119,-93.57850931638691,45.5559930651078,1
9120,-94.96685355300404,30.01572347021359,1
9121,-95.1111716457828,30.01342186275183,1
9122,-77.58341985230943,37.92247417225323,1
9123,-119.7682659635044,46.72674523036184,2
9124,-83.90779492367822,39.8981009384267,1
9125,-83.63989793493809,37.28702079743103,2
9126,-98.25562665114562,32.20690132444387,3
9127,-110.71200056518222,32.08362498956931,1
9128,-103.97768096434471,45.15356811869484,2
9129,-85.64833093677058,41.555837201361065,2
9130,-87.28118745032263,38.87313300424408,2
9131,-106.21047923252276,31.65158407308919,1
9132,-97.81267956728983,30.001096736480005,1
9133,-82.2066677808202,34.138528180787105,3
9134,-120.49846179646129,37.0824543041886,1
9135,-83.20405484886179,35.99896100397425,2
9136,-83.97064943360078,35.48022154537525,2
9137,-122.96161553788998,42.218387752177854,1
9138,-82.23747445330469,39.86582037806288,2
9139,-122.83227174691368,45.33553974738516,1
9140,-83.76533794469537,43.09156612544284,1
9141,-78.63289682302893,38.46460623380485,1
9142,-97.02248396172038,29.523890692370752,2
9143,-76.1429542409751,43.553925672243984,1
9144,-83.65708104665653,42.74285891435819,1
9145,-84.6777053016981,44.381722747785055,2
9146,-95.7099843299836,35.92625259846756,1
9147,-98.40880355885436,45.49813415533608,3
9148,-94.44629848754228,31.967725451342123,2
9149,-77.180769073552,34.67558926395991,1
9150,-86.92460217221887,34.796140089544345,1
9151,-87.99867205239325,43.56801938577869,1
9152,-81.83124451809503,40.73016806941583,2
9153,-86.88062390944674,40.10313170133036,2
9154,-92.7628210036982,30.54254220059773,2
9155,-121.01998827991493,37.64221650954098,1
9156,-83.51039967845534,42.81751404164869,1
9157,-100.4872950906137,28.685650296835675,3
9158,-80.18696821432168,39.904532428556514,3
9159,-108.082944359247,35.866974404000615,2
9160,-86.36457676751385,33.777419536945004,1
9161,-101.50493785369812,32.23650523812425,3
9162,-83.46629164034003,37.17183212175506,2
9163,-86.51615349759862,38.85984728370028,3
9164,-72.3988792804438,41.82659512736247,1
9165,-113.17125269836222,34.30779045025667,1
9166,-75.44584528601484,40.988813745272985,3
9167,-97.60678177506476,38.80652010434653,3
9168,-92.3563329818727,45.20891135559234,1
9169,-88.51770970552998,34.95875860256696,3
9170,-91.2837413816584,35.60418097803544,3
9171,-91.78910361756796,30.143424556432524,1
9172,-82.70168122502146,38.736086897863096,2
9173,-82.65039347725826,30.11888713380297,2
9174,-85.80457433464873,42.54921882903542,3
9175,-92.40224809223427,45.489469032176586,2
9176,-81.6983845935698,40.41598130902414,2
9177,-98.16710530999222,33.21932479826359,3
9178,-84.992458413707,33.90604321307699,1
9179,-111.83668016886564,46.6060272078157,3
9180,-93.46085598740864,48.285594767452416,2
9181,-78.64192018340167,43.05828991354707,1
9182,-77.96253632304342,34.729910939287926,3
9183,-82.07436717098808,39.12698091640641,2
9184,-76.00325595091405,40.43882936176634,1
9185,-86.66070537632483,38.19698461078905,2
9186,-87.16171816060383,37.08226343002583,2
9187,-77.53910709724104,41.02325093281369,2
9188,-77.9243469580164,39.70729228169765,1
9189,-123.09414591466496,45.088173912195785,1
9190,-72.45414995363925,41.71627465859968,1
9191,-83.53304598569552,40.51920572628109,2
9192,-96.62471140947092,28.891484518860626,3
9193,-86.04287734042562,35.65766817889793,1
9194,-108.1024185545751,44.67373008276872,2
9195,-81.16595981824922,32.51740446801245,2
9196,-110.75819780137928,31.341664163971352,2
9197,-98.20585824003167,29.24557396318368,1
9198,-83.32671198249619,45.0842439452992,2
9199,-77.04586567070356,35.588083827358204,2
9200,-80.42058088797684,35.721882325791,3
9201,-83.42523791719563,36.00388169529713,1
9202,-96.31922488936247,33.99207709282932,3
9203,-92.65850595655073,40.23762268378075,3
9204,-92.94122876704176,41.30448348114962,2
9205,-93.31570020012563,35.49666642462839,2
9206,-122.3106541771372,45.68604462034968,1
9207,-94.43071818986276,34.450694189283865,2
9208,-87.09072143887556,34.132202345126565,2
9209,-106.31424068158134,33.10424073169666,2
9210,-93.67018031822244,32.99312281979836,1
9211,-122.6447577832848,41.7349169403972,3
9212,-74.0461508501238,41.58820616106256,1
9213,-84.07809906970904,41.90736600020048,3
9214,-92.78108830708034,30.31846351660356,3
9215,-79.32231707566466,41.06776234646396,2
9216,-84.23730217106643,43.6190697397481,3
9217,-80.8719944719991,39.534160219422816,2
9218,-76.46680640396076,38.27148496966554,3
9219,-90.75110049743024,32.625730870857176,2
9220,-84.0648479223856,36.29554452251502,2
9221,-113.78894420746884,42.537706698100486,3
9222,-88.7236243185709,43.21013081722084,3
9223,-83.23518166281508,36.20890782958184,1
9224,-106.1135022322995,37.08136559576538,2
9225,-80.33452941456072,41.3962202793203,1
9226,-100.4824571809792,28.733679063742667,3
9227,-103.7586018972686,35.218132580110684,2
9228,-89.4925673861589,42.07679611885892,2
9229,-90.20597173298673,40.77873659572136,3
9230,-105.08741710856869,40.65114884302332,1
9231,-78.26178269695856,40.46171928360107,1
9232,-88.73939452237076,37.22698853743857,2
9233,-123.09613416266272,48.08976539654878,3
9234,-90.92867358482796,33.906524799521094,2
9235,-89.73087369421455,35.28698977559296,1
9236,-78.63267122073627,35.26426613930949,3
9237,-84.50205819067831,35.93381886287425,2
9238,-80.07474243579755,41.45827546434474,1
9239,-98.79311027510737,26.36316131372837,3
9240,-112.05774102828497,31.891325898988217,1
9241,-92.0186625366172,44.99458050666041,2
9242,-89.61262823305276,40.06135189382881,1
9243,-83.92916393389604,40.518928630543,2
9244,-96.6430789006181,43.53028886137357,1
9245,-85.01512608422688,40.43308994342771,3
9246,-76.79446647656484,40.866882261487895,3
9247,-100.48532634951124,28.729850912585604,3
9248,-100.43995204797294,39.34240165646688,2
9249,-81.95797189465932,39.04297845813741,2
9250,-97.75415247974836,32.42926424716671,3
9251,-97.05579732048923,36.11931497546693,3
9252,-85.49545404045654,42.11418678586453,1
9253,-91.9910306458154,43.96417711507667,2
9254,-88.62080800338933,36.68381717770595,3
9255,-78.78105969944654,38.6914769022226,1
9256,-110.40673649264872,33.57063777857254,2
9257,-88.72643232218536,42.87109381201315,2
9258,-80.37240127598633,36.462053085645564,1
9259,-80.85051436490964,36.15194003924292,1
9260,-80.99978177710125,41.39965459467261,1
9261,-88.42371718808882,33.45042270199764,2
9262,-84.62902390869267,33.339003425852425,1
9263,-97.84326326112593,44.87281303968395,2
9264,-78.24064115077245,39.20116185514127,1
9265,-84.57579365680839,35.90138720289181,3
9266,-79.41914089199778,41.74321564251085,2
9267,-84.18793385560286,32.58927194070723,2
9268,-82.18059479357522,38.97449128861422,2
9269,-94.2751038393593,48.017109065299735,2
9270,-99.14400086697432,29.74551778103121,1
9271,-85.82576015750207,32.55551538136048,2
9272,-89.6791238055461,41.79420666334181,3
9273,-80.75014779241693,32.70183791178627,2
9274,-82.39362819003499,38.96753020246872,2
9275,-94.8426210588848,32.66334276256213,1
9276,-87.98755160000864,34.20328376307944,2
9277,-77.83372603420426,37.74614676026682,1
9278,-83.2247686824031,36.12980901075936,1
9279,-87.97123508701925,41.42905346225429,1
9280,-80.74622905875405,35.71438146715435,2
9281,-84.67084266179836,38.88581290799613,1
9282,-119.74370987500048,46.65221005345012,3
9283,-93.56780373785604,45.55697041232103,1
9284,-84.06624675668026,37.11834890193466,3
9285,-149.14038373154932,61.17370241320127,1
9286,-83.58762466077012,43.27627141002922,2
9287,-83.32671411140879,35.27473615995313,3
9288,-89.82654070664917,30.79215305567804,3
9289,-84.44739052351672,37.50616780463136,2
9290,-92.30439802769278,32.618269141657244,1
9291,-77.58752046693836,35.26318763571916,3
9292,-105.14374139244988,38.38917428651916,3
9293,-96.15101429803188,29.276161421360765,3
9294,-76.75427440841175,40.55853577523385,1
9295,-111.2243899237006,34.21398241128544,3
9296,-79.34764769777476,40.388237176840896,1
9297,-83.9614764493157,39.13768822253539,1
9298,-90.71241827605624,31.868671864391803,1
9299,-72.38805754350008,43.26695941494011,2
9300,-79.82392285175115,41.63886301532151,2
9301,-85.48657293462625,44.08462785626057,2
9302,-83.14512705165158,39.83955982574616,1
9303,-86.07085183691707,44.69926138486931,2
9304,-81.90397010213152,41.33522261988671,1
9305,-89.45676429345109,38.49671125495144,1
9306,-80.6462634594329,35.54344621858827,3
9307,-82.02171045082669,33.32923048779001,1
9308,-96.10964292204793,34.940835923298245,2
9309,-80.20360288573616,26.38395065036284,1
9310,-82.29931384810747,39.887883156862586,2
9311,-96.24976649799451,36.39085915383264,1
9312,-107.26382933799272,33.14233069177816,3
9313,-85.81685256318117,41.21779247007333,3
9314,-82.20364338722418,39.37500274674048,3
9315,-110.25738315288837,42.046112547451976,2
9316,-105.18718969414844,39.60578992289112,1
9317,-101.83305679369138,32.060550860777546,1
9318,-97.64079844347746,37.98150240125349,1
9319,-80.22136923536725,39.29510587953184,3
9320,-93.62135138194633,44.95825104900212,1
9321,-85.60964146590027,36.97561195957928,2
9322,-80.29140798039478,40.39011557839898,1
9323,-123.44413297876471,45.23320572104945,1
9324,-76.50746393631763,37.5255520990376,1
9325,-81.16823941091124,41.72666606585592,1
9326,-88.2999124446938,36.6182640479554,3
9327,-80.2554206319526,42.03014818674573,1
9328,-100.12040537582168,28.30390240118666,2
9329,-90.61492345581716,30.747038023292635,1
9330,-106.41044688353205,43.008265330716526,1
9331,-122.84516804077631,39.12607677105974,3
9332,-86.63933135849759,38.55653854622557,2
9333,-89.63943467600431,34.17682249828204,2
9334,-86.85290388240168,38.314673262211976,2
9335,-107.79330221527232,38.282969378964495,2
9336,-98.02560673698852,35.060484311388414,1
9337,-83.97792957673268,31.151375702038376,2
9338,-85.23575188966541,43.17234178909969,3
9339,-120.52432679251932,47.00628137791529,3
9340,-88.67134477747261,41.623597464011816,2
9341,-106.88043662765747,39.079102199012354,3
9342,-71.9940093585746,42.8169140927361,3
